"[ref]"	"[name]"	"[name_short]"	"[old_name]"	"[branch]"	"iesec:level"	"_data_flag"
101435	"Lumbang Elementary School"	""		""	"1"	"maPaaralan"
100952	"Luna Central School"	""		""	"1"	"maPaaralan"
100392	"Luna Community School"	""		""	"1"	"maPaaralan"
101358	"Luna Elementary School"	""		""	"0-1"	"maPaaralan"
101522	"Luna Elementary School"	""		""	"1"	"maPaaralan"
101836	"Luna Elementary School"	""		""	"1"	"maPaaralan"
102107	"Luna Este Elementary School"	""		""	"1"	"maPaaralan"
102108	"Luna Weste Elementary School"	""		""	"1"	"maPaaralan"
101545	"Lunec Elementary School"	""		""	"1"	"maPaaralan"
100523	"Lungog Integrated School"	""	"Lungog Elementary School"	""	"1"	"maPaaralan"
100729	"Lussoc Community School"	""		""	"1"	"maPaaralan"
101621	"Luyan Elementary School"	""	"Luyan Primary School"	""	"0-1"	"maPaaralan"
100169	"Luzong Elementary School"	""		""	"1"	"maPaaralan"
100897	"Luzong Norte Elementary School"	""		""	"1"	"maPaaralan"
100898	"Luzong Sur Elementary School"	""		""	"1"	"maPaaralan"
100170	"Luzuyo Primary School"	""		""	"0-1"	"maPaaralan"
101801	"Matolong Elementary School"	""		""	"1"	"maPaaralan"
100899	"Maria Cristina Elementary School"	""		""	"1"	"maPaaralan"
150020	"Maab-abaca Primary School"	""		""	"1"	"maPaaralan"
101855	"Maambal Elementary School"	""		""	"1"	"maPaaralan"
100280	"Maananteng Elementary School"	""		""	"1"	"maPaaralan"
100499	"Maas-asin Elementary School"	""		""	"0-1"	"maPaaralan"
101822	"Maasin Elementary School"	""		""	"1"	"maPaaralan"
101182	"Maawi Elementary School"	""		""	"1"	"maPaaralan"
102246	"Mabalbalino Elementary School"	""		""	"1"	"maPaaralan"
150014	"Mabanbanag Primary School"	""		""	"1"	"maPaaralan"
100849	"Mabanengbeng Elementary School"	""	"Mabanengbeng Primary School"	""	"1"	"maPaaralan"
101910	"Mabilao Elementary School"	""		""	"1"	"maPaaralan"
100623	"Mabilbila Integrated School"	""	"Mabilbila Community School"	""	"1-2"	"maPaaralan"
100575	"Mabileg Primary School"	""		""	"1"	"maPaaralan"
101523	"Mabini Central School"	""		""	"1"	"maPaaralan"
101734	"Mabini Elementary School"	""		""	"1"	"maPaaralan"
150021	"Mabino Elementary School"	""	"Mabino Primary School"	""	"1"	"maPaaralan"
101567	"Mabulitec Integrated School"	""		""	"1-2"	"maPaaralan"
102122	"Maburac Elementary School"	""		""	"1"	"maPaaralan"
150002	"Mabusag Sur Elementary School"	""	"Mabusag Sur Primary School"	""	"1"	"maPaaralan"
100032	"Mabusag-Napu Elementary School"	""		""	"1"	"maPaaralan"
100151	"Mabuti Elementary School"	""		""	"1"	"maPaaralan"
101452	"McArthur Salanga Memorial Elementary School"	""	"Osmeña Elementary School"	""	"1"	"maPaaralan"
100827	"Macabato Elementary School"	""		""	"1"	"maPaaralan"
101240	"Macabit Elementary School"	""		""	"1"	"maPaaralan"
101436	"Macabito Elementary School"	""		""	"1"	"maPaaralan"
101142	"Macaboboni Elementary School"	""		""	"1"	"maPaaralan"
101448	"Macalang Elementary School"	""		""	"1"	"maPaaralan"
101212	"Macaleeng Elementary School"	""		""	"0-1"	"maPaaralan"
100805	"Macalva Elementary School"	""		""	"1"	"maPaaralan"
101213	"Macandocandong Elementary School"	""		""	"1"	"maPaaralan"
100393	"Macaoayan Community School"	""		""	"1"	"maPaaralan"
101603	"Macarang Elementary School"	""		""	"1"	"maPaaralan"
100500	"Macatcatud Primary School"	""		""	"0-1"	"maPaaralan"
101664	"Macaycayawan Elementary School"	""	"Macaycayawan Community School"	""	"1"	"maPaaralan"
100069	"Macayepyep Elementary School"	""		""	"1"	"maPaaralan"
101701	"Macayo Integrated School"	""	"Macayo Elementary School"	""	"1-2"	"maPaaralan"
101275	"Macayocayo Elementary School"	""		""	"1"	"maPaaralan"
101823	"Macayug Elementary School"	""		""	"1"	"maPaaralan"
101937	"Macayug Elementary School"	""		""	"1"	"maPaaralan"
100005	"Macupit Elementary School"	""		""	"1"	"maPaaralan"
100203	"Madalayap Elementary School"	""		""	"1"	"maPaaralan"
100576	"Madarang Primary School"	""		""	"1"	"maPaaralan"
100033	"Madupayas Elementary School"	""		""	"1"	"maPaaralan"
100316	"Magabobo Elementary School"	""		""	"1"	"maPaaralan"
102072	"Magallanes Elementary School"	""	"Magallanes Central Elementary School"	""	"1"	"maPaaralan"
101524	"Magalong Elementary School"	""		""	"1"	"maPaaralan"
100114	"Maglaoi Elementary School"	""		""	"1"	"maPaaralan"
100079	"Magnuang Elementary School"	""		""	"1"	"maPaaralan"
101183	"Magsaysay Elementary School"	""		""	"1"	"maPaaralan"
101257	"Magsaysay Elementary School"	""		""	"1"	"maPaaralan"
101377	"Magsaysay Elementary School"	""		""	"1"	"maPaaralan"
101484	"Magsaysay Elementary School"	""		""	"1"	"maPaaralan"
100501	"Magsingal North Central School"	""		""	"0-1"	"maPaaralan"
100502	"Magsingal South Central School"	""		""	"0-1"	"maPaaralan"
102260	"Magtaking Elementary School"	""		""	"0-1"	"maPaaralan"
101378	"Magtaquing Elementary School"	""		""	"1"	"maPaaralan"
101276	"Maigpa Elementary School"	""		""	"1"	"maPaaralan"
100080	"Maipalig-Quiom Elementary School"	""		""	"1"	"maPaaralan"
101214	"Mal-ong Elementary School"	""		""	"1"	"maPaaralan"
151512	"Malabago Elementary School"	""		""	"1"	"maPaaralan"
101824	"Malabago Elementary School"	""		""	"1"	"maPaaralan"
101604	"Malabobo Elementary School"	""	"Malabobo Primary School"	""	"1"	"maPaaralan"
102232	"Malacañang Elementary School"	""		""	"1"	"maPaaralan"
101450	"Malacapas Elementary School"	""		""	"1"	"maPaaralan"
150007	"Malaggao Primary School"	""		""	"1"	"maPaaralan"
100182	"Malaguip Integrated School"	""	"Malaguip Elementary School"	""	"1-2"	"maPaaralan"
100601	"Malamin Elementary School"	""		""	"0-1"	"maPaaralan"
100317	"Malampa Elementary School"	""		""	"1"	"maPaaralan"
101633	"Malanay Elementary School"	""		""	"1"	"maPaaralan"
101856	"Malasin Elementary School"	""		""	"1"	"maPaaralan"
101546	"Malasiqui I Central School"	""		""	"1"	"maPaaralan"
101508	"Malawa Integrated School"	""	"Malawa Elementary School"	""	"1"	"maPaaralan"
100480	"Malaya Elementary School"	""	"Malaya Primary School"	""	"0-1"	"maPaaralan"
101685	"Malayo-Buenlag Elementary School"	""		""	"1"	"maPaaralan"
101686	"Malibong Elementary School"	""		""	"1"	"maPaaralan"
101108	"Maliclico Elementary School"	""		""	"1"	"maPaaralan"
101989	"Malico Elementary School"	""		""	"1"	"maPaaralan"
100481	"Malideg Elementary School"	""		""	"0-1"	"maPaaralan"
101184	"Maliga Elementary School"	""		""	"1"	"maPaaralan"
101990	"Malilion Elementary School"	""		""	"1"	"maPaaralan"
101277	"Malimpec Elementary School"	""		""	"1"	"maPaaralan"
101568	"Malimpec Elementary School"	""		""	"1"	"maPaaralan"
101451	"Malimpin Elementary School"	""		""	"1"	"maPaaralan"
101499	"Malimpuec Elementary School"	""		""	"1"	"maPaaralan"
101318	"Malindong Elementary School"	""		""	"1"	"maPaaralan"
100377	"Malingeb Elementary School"	""		""	"0-1"	"maPaaralan"
101295	"Malioer Elementary School"	""		""	"1"	"maPaaralan"
101871	"Malokiat Elementary School"	""		""	"1"	"maPaaralan"
102151	"Malued Special Science Elementary School"	""	"Malued Elementary School"	""	"1"	"maPaaralan"
102169	"Mamalingling Elementary School"	""		""	"1"	"maPaaralan"
100989	"Mamat-ing Elementary School"	""		""	"1"	"maPaaralan"
100394	"Mambug Primary School"	""		""	"1"	"maPaaralan"
101028	"Mameltac Elementary School"	""		""	"1"	"maPaaralan"
100756	"Man-atong Elementary School"	""	"Man-atong Primary School"	""	"0-1"	"maPaaralan"
101296	"Managos Elementary School"	""		""	"1"	"maPaaralan"
100281	"Manalpac Elementary School"	""		""	"1"	"maPaaralan"
151510	"Manambong Sur Elementary School"	""		""	"1"	"maPaaralan"
102301	"Manan Elementary School"	""		""	"1"	"maPaaralan"
101800	"Manaoag Central School"	""		""	"1"	"maPaaralan"
101857	"Manaol Elementary School"	""		""	"1"	"maPaaralan"
100318	"Manarang Elementary School"	""		""	"1"	"maPaaralan"
101332	"Manat Elementary School"	""		""	"1"	"maPaaralan"
101437	"Mancup Elementary School"	""		""	"1"	"maPaaralan"
100133	"Mandaloque Elementary School"	""		""	"1"	"maPaaralan"
100828	"Manga Elementary School"	""	"Manga Primary School"	""	"1"	"maPaaralan"
101081	"Mangaan Elementary School"	""		""	"1"	"maPaaralan"
101815	"Mangaldan Central School"	""		""	"0-1"	"maPaaralan"
101818	"Mangaldan Integrated School"	""	"Bantayan Central School"	""	"0-3"	"maPaaralan"
101547	"Mangan Dampay Elementary School"	""		""	"1"	"maPaaralan"
101585	"Mangatarem I Central School"	""		""	"1"	"maPaaralan"
101605	"Mangatarem II Central School"	""		""	"1"	"maPaaralan"
151006	"Mangcaeng Primary School"	""		""	"1"	"maPaaralan"
102159	"Mangin-Tebeng Elementary School"	""		""	"1"	"maPaaralan"
101646	"Maningding-Ventinilla Elementary School"	""		""	"1"	"maPaaralan"
101159	"Manlocboc Elementary School"	""		""	"1"	"maPaaralan"
102009	"Mantacdang Elementary School"	""	"Mantacdang Community School"	""	"1"	"maPaaralan"
102089	"Mantacdang Elementary School"	""	"Mantacdang Primary School"	""	"1"	"maPaaralan"
100503	"Manzante Elementary School"	""		""	"0-1"	"maPaaralan"
100999	"Maoasoas Elementary School"	""		""	"1"	"maPaaralan"
151007	"Maoasoas Elementary School – Annex"	""		"Maoasoas Elementary School"	"1"	"maPaaralan"
101622	"Mapandan Central School"	""		""	"1"	"maPaaralan"
100540	"Mapisi Primary School"	""		""	"1"	"maPaaralan"
101160	"Mapita Elementary School"	""		""	"1"	"maPaaralan"
100412	"Maradodon Elementary School"	""		""	"1"	"maPaaralan"
100504	"Maratudo Elementary School"	""	"Maratudo Primary School"	""	"0-1"	"maPaaralan"
100152	"Marcos Central School"	""		""	"1"	"maPaaralan"
101014	"Marcos Elementary School"	""		""	"1"	"maPaaralan"
101215	"Marempey Elementary School"	""	"Marempey Primary School"	""	"1"	"maPaaralan"
100299	"Margaay Primary School"	""		""	"1"	"maPaaralan"
100078	"Mariano Marcos Memorial Elementary School"	""	"Batac Central School"	""	"1"	"maPaaralan"
101465	"Maringindingin Elementary School"	""	"Maringindingin Primary School"	""	"1"	"maPaaralan"
100648	"Marnay Primary School"	""		""	"1"	"maPaaralan"
101634	"Maronong Elementary School"	""		""	"1"	"maPaaralan"
100524	"Marozo Elementary School"	""		""	"1"	"maPaaralan"
100226	"Maruaya Primary School"	""		""	"1"	"maPaaralan"
100649	"Masadag Elementary School"	""		""	"1"	"maPaaralan"
100300	"Masadsaduel Elementary School"	""	"Masadsaduel Primary School"	""	"0-1"	"maPaaralan"
102109	"Maseil-Seil Alo-o Elementary School"	""	"Maseil-Seil Elementary School"	""	"1"	"maPaaralan"
101040	"Masicong Elementary School"	""		""	"1"	"maPaaralan"
101241	"Masidem Elementary School"	""		""	"1"	"maPaaralan"
100052	"Masikil Primary School"	""		""	"1"	"maPaaralan"
100358	"Masiosioay Elementary School"	""	"Masiosioay Primary School"	""	"0-1"	"maPaaralan"
100882	"Masupe Elementary School"	""		""	"1"	"maPaaralan"
101485	"Matalava Elementary School"	""		""	"1"	"maPaaralan"
150504	"Matallucod Primary School"	""		""	"1"	"maPaaralan"
100359	"Matibuey Elementary School"	""		""	"0-1"	"maPaaralan"
101647	"Maticmatic Elementary School"	""		""	"1"	"maPaaralan"
101648	"Maticmatic Elementary School II"	""		""	"1"	"maPaaralan"
100577	"Matue Primary School"	""		""	"0-1"	"maPaaralan"
101735	"Mauban Elementary School"	""		""	"1"	"maPaaralan"
101466	"Maya Primary School"	""		""	"1"	"maPaaralan"
100710	"Maynganay Elementary School"	""		""	"0-1"	"maPaaralan"
100578	"McKinley Primary School"	""		""	"0-1"	"maPaaralan"
100123	"Medina Parado Elementary School"	""	"Medina-Bangay Elementary School"	""	"1"	"maPaaralan"
101569	"Mendoza Memorial Elementary School"	""		""	"1"	"maPaaralan"
102261	"Mestizo Norte Elementary School"	""		""	"1"	"maPaaralan"
100792	"Mindoro Elementary School"	""	"Mindoro-San Pedro Community School"	""	"1"	"maPaaralan"
100900	"Mindoro Integrated School"	""		""	"0-3"	"maPaaralan"
101649	"Minien-Tebag Elementary School"	""		""	"1"	"maPaaralan"
100505	"Miramar Elementary School"	""	"Mira-Mar Community School"	""	"0-1"	"maPaaralan"
151513	"Modesto V. Ferrer Elementary School"	""	"Modesto V. Ferrer Community School"	""	"0-1"	"maPaaralan"
101185	"Mona Elementary School"	""		""	"1"	"maPaaralan"
100183	"Monte Primary School"	""		""	"1"	"maPaaralan"
100360	"Montero Elementary School"	""		""	"0-1"	"maPaaralan"
101764	"Moreno Elementary School"	""		""	"1"	"maPaaralan"
100034	"Morong Elementary School"	""		""	"1"	"maPaaralan"
101606	"Muelang Elementary School"	""	"Muelang Primary School"	""	"1"	"maPaaralan"
100184	"Mumulaan Primary School"	""		""	"0-1"	"maPaaralan"
150510	"Muraya Primary School"	""		""	"0-1"	"maPaaralan"
101068	"Nadsaag Elementary School"	""		""	"1"	"maPaaralan"
100204	"Nagabungan Elementary School"	""	"Nagabungan Primary School"	""	"0-1"	"maPaaralan"
100341	"Nagawa Elementary School"	""	"Nagawa Primary School"	""	"1"	"maPaaralan"
100097	"Nagbacalan Elementary School"	""		""	"1"	"maPaaralan"
100185	"Nagbacalan Elementary School"	""		""	"1"	"maPaaralan"
150003	"Nagbacalan West Primary School"	""		""	"1"	"maPaaralan"
100053	"Nagbalagan Elementary School"	""		""	"1"	"maPaaralan"
100730	"Nagbettedan Elementary School"	""		""	"1"	"maPaaralan"
100541	"Nagbukel Central School"	""		""	"1"	"maPaaralan"
100731	"Naglaoa-an Elementary School"	""		""	"1"	"maPaaralan"
100205	"Naglicuan Primary School"	""		""	"1"	"maPaaralan"
101333	"Nagpalangan Elementary School"	""		""	"1"	"maPaaralan"
100624	"Nagpanaoan Community School"	""	"Nagpanaoan Primary School"	""	"0-1"	"maPaaralan"
100070	"Nagpatayan Elementary School"	""		""	"1"	"maPaaralan"
100282	"Nagpatpatan Elementary School"	""		""	"1"	"maPaaralan"
100035	"Nagrebcan Elementary School"	""		""	"1"	"maPaaralan"
100962	"Nagrebcan Elementary School"	""		""	"1"	"maPaaralan"
101957	"Nagsaag Elementary School"	""		""	"1"	"maPaaralan"
100602	"Nagsabaran Elementary School"	""		""	"0-1"	"maPaaralan"
100883	"Nagsabaran Sur Elementary School"	""		""	"1"	"maPaaralan"
101438	"Nagsaing Elementary School"	""		""	"1"	"maPaaralan"
100206	"Nagsanga Elementary School"	""		""	"0-1"	"maPaaralan"
100793	"Nagsangalan Elementary School"	""	"Nagsangalan Community School"	""	"1"	"maPaaralan"
100413	"Nagsantaan Primary School"	""		""	"1"	"maPaaralan"
100711	"Nagsayaoan Elementary School"	""		""	"0-1"	"maPaaralan"
100990	"Nagsidorisan Elementary School"	""	"Nagsidorisan-Ambaracao Primary School"	""	"1"	"maPaaralan"
100414	"Nagsincaoan Elementary School"	""		""	"1"	"maPaaralan"
100603	"Nagsuputan Elementary School"	""		""	"0-1"	"maPaaralan"
100106	"Nagsurot Elementary School"	""		""	"0-1"	"maPaaralan"
100693	"Nagtablaan Elementary School"	""		""	"0-1"	"maPaaralan"
100674	"Nagtenga Elementary School"	""		""	"1"	"maPaaralan"
100244	"Nagtrigoan Elementary School"	""		""	"1"	"maPaaralan"
100614	"Nagtupacan Elementary School"	""		""	"0-1"	"maPaaralan"
100732	"Nagtupacan Elementary School"	""	"Nagtupacan Community School"	""	"1"	"maPaaralan"
101486	"Naguelguel Elementary School"	""		""	"1"	"maPaaralan"
101334	"Naguilayan Elementary School"	""		""	"1"	"maPaaralan"
102219	"Naguilayan Elementary School"	""		""	"1"	"maPaaralan"
101607	"Naguilayan Elementary School"	""		""	"1"	"maPaaralan"
100991	"Naguilian Central School"	""		""	"1"	"maPaaralan"
100153	"Naguilian Elementary School"	""	"Garnaden-Pagpag-Ong Elementary School"	""	"1"	"maPaaralan"
100361	"Naguimba Elementary School"	""		""	"0-1"	"maPaaralan"
100081	"Naguirangan-Capacuan Elementary School"	""		""	"1"	"maPaaralan"
101069	"Naguituban Elementary School"	""		""	"1"	"maPaaralan"
101029	"Nagyubuyuban Elementary School"	""		""	"1"	"maPaaralan"
100482	"Naiba Primary School"	""		""	"0-1"	"maPaaralan"
100186	"Nalasin Elementary School"	""	"Nalasin Primary School"	""	"1"	"maPaaralan"
101424	"Nalsian Bacayao Elementary School"	""		""	"1"	"maPaaralan"
101278	"Nalsian Elementary School"	""		""	"1"	"maPaaralan"
101802	"Nalsian Elementary School"	""		""	"1"	"maPaaralan"
101570	"Nalsian-Tomling Elementary School"	""		""	"1"	"maPaaralan"
100712	"Nalvo Elementary School"	""		""	"0-1"	"maPaaralan"
100953	"Nalvo Norte Elementary School"	""		""	"1"	"maPaaralan"
100963	"Nalvo Sur Elementary School"	""		""	"1"	"maPaaralan"
101872	"Nama Elementary School"	""		""	"1"	"maPaaralan"
101216	"Namagbagan Elementary School"	""		""	"1"	"maPaaralan"
102045	"Namagbagan Elementary School"	""		""	"1"	"maPaaralan"
150513	"Namaligan Primary School"	""		""	"0-1"	"maPaaralan"
100506	"Namalpalan Primary School"	""		""	"0-1"	"maPaaralan"
101143	"Namatucan Elementary School"	""		""	"1"	"maPaaralan"
100733	"Nambaran Community School"	""		""	"1"	"maPaaralan"
100006	"Nambaran Elementary School"	""		""	"1"	"maPaaralan"
101098	"Namboongan Elementary School"	""		""	"1"	"maPaaralan"
100483	"Namitpit Elementary School"	""		""	"0-1"	"maPaaralan"
101487	"Namolan Elementary School"	""		""	"0-1"	"maPaaralan"
100301	"Namoroc-Mabanbanag Elementary School"	""	"Namoroc Elementary School"	""	"1"	"maPaaralan"
102110	"Nampalcan-Molina Elementary School"	""		""	"1"	"maPaaralan"
100415	"Namruangan Elementary School"	""		""	"1"	"maPaaralan"
102302	"Nanbacuran Elementary School"	""		""	"1"	"maPaaralan"
101787	"Nanbagatan Elementary School"	""		""	"1"	"maPaaralan"
102303	"Nancalobasaan Elementary School"	""		""	"1"	"maPaaralan"
102304	"Nancalobasaan Riverside Elementary School"	""		""	"1"	"maPaaralan"
101586	"Nancasalan Elementary School"	""		""	"1"	"maPaaralan"
102276	"Nancayasan Elementary School"	""		""	"1"	"maPaaralan"
100850	"Nangalisan Elementary School"	""		""	"1"	"maPaaralan"
101467	"Nangalisan San Juan Elementary School"	""		""	"1"	"maPaaralan"
100542	"Nanguneg East Elementary School"	""		""	"1"	"maPaaralan"
100543	"Nanguneg West Primary School"	""		""	"1"	"maPaaralan"
100187	"Nanguyudan Elementary School"	""		""	"1"	"maPaaralan"
101858	"Nantangalan Elementary School & Special Education Center"	""	"Nantangalan Elementary School"	""	"1"	"maPaaralan"
100342	"Naonao Elementary School"	""		""	"0-1"	"maPaaralan"
100507	"Napo Elementary School"	""		""	"0-1"	"maPaaralan"
101665	"Napo-Logolog Elementary School"	""		""	"1"	"maPaaralan"
101715	"Narciso R. Ramos Elementary School"	""	"South Central School"	""	"1"	"maPaaralan"
101958	"Narra Elementary School"	""		""	"1"	"maPaaralan"
101099	"Narvacan Elementary School"	""		""	"1"	"maPaaralan"
100525	"Narvacan North Central School"	""		""	"1"	"maPaaralan"
100544	"Narvacan South Central School & Special Education Center"	""		""	"1"	"maPaaralan"
101837	"Natividad Central School"	""		""	"1"	"maPaaralan"
101816	"Navaluan Elementary School"	""		""	"1"	"maPaaralan"
102200	"Navotas Elementary School"	""		""	"0-1"	"maPaaralan"
101054	"Nayba Elementary School"	""		""	"1"	"maPaaralan"
101468	"Nayom Elementary School"	""	"Nayom Primary School"	""	"1"	"maPaaralan"
102220	"Nelintap Elementary School"	""		""	"1"	"maPaaralan"
100829	"New Bern Elementary School"	""	"Alaska Elementary School"	""	"1"	"maPaaralan"
101751	"Nibaliw Elementary School"	""		""	"1"	"maPaaralan"
101825	"Nibaliw Elementary School"	""		""	"1"	"maPaaralan"
101623	"Nilombot Elementary School"	""		""	"1"	"maPaaralan"
101650	"Nilombot Elementary School"	""		""	"1"	"maPaaralan"
101991	"Nining Elementary School"	""	"Nining Community School"	""	"1"	"maPaaralan"
101161	"Ninoy Elementary School"	""		""	"1"	"maPaaralan"
102170	"North Central Elementary School"	""	"General Gregorio Del Pilar I Elementary School"	""	"1"	"maPaaralan"
101911	"North Central Elementary School"	""		""	"1"	"maPaaralan"
100154	"Nueva Era Central Elementary School"	""		""	"1"	"maPaaralan"
100442	"Oaig-Daya Elementary School"	""	"Oaig-Daya Primary School"	""	"0-1"	"maPaaralan"
100964	"Oaqui Elementary School"	""		""	"1"	"maPaaralan"
101297	"Obillo Elementary School"	""		""	"1"	"maPaaralan"
101258	"Obong Elementary School"	""		""	"1"	"maPaaralan"
101109	"Old Sudipen Elementary School"	""		""	"1"	"maPaaralan"
101572	"Olea Elementary School"	""		""	"1"	"maPaaralan"
101587	"Olo Elementary School"	""		""	"1"	"maPaaralan"
